2020-12-24 08:01:00,memory, 25
2020-12-25 08:01:00,math, 0.84
2020-12-25 08:01:00,memory, 12
2020-12-26 08:01:00,math, 1.16
2020-12-26 08:01:00,memory, 28
2020-12-27 08:01:00,math, 0.08
2020-12-27 08:01:00,memory, 20
2020-12-28 08:01:00,math, 1.31
2020-12-28 08:01:00,memory, 30
2020-12-29 08:01:00,math, 3.99
2020-12-29 08:01:00,memory, 12
2020-12-30 08:01:00,math, 2.1
2020-12-30 08:01:00,memory, 25
2020-12-31 08:01:00,math, 0.76
2020-12-31 08:01:00,memory, 9
