Date,Yawns,Sleeps,Yawns_increase,Sleeps_increase
2023-02-02 11:07:00,0,3,False,False
2023-02-02 11:07:30,0,3,False,False
2023-02-02 11:08:00,0,3,False,False
2023-02-02 11:08:30,0,3,False,False
2023-02-02 11:09:00,0,3,False,False
2023-02-02 11:09:30,0,3,False,False
2023-02-02 11:10:00,0,3,False,False
2023-02-02 11:10:30,0,3,False,False
2023-02-02 11:11:00,0,3,False,False
2023-02-02 11:11:30,0,3,False,False
2023-02-02 11:12:00,0,3,False,False
2023-02-02 11:12:30,0,3,False,False
2023-02-02 11:13:00,0,3,False,False
2023-02-02 11:13:30,0,3,False,False
2023-02-02 11:14:00,0,3,False,False
2023-02-02 11:14:30,0,3,False,False
2023-02-02 11:15:00,0,3,False,False
2023-02-02 11:15:30,0,3,False,False
2023-02-02 11:16:00,0,3,False,False
2023-02-02 11:16:30,0,3,False,False
2023-02-02 11:17:00,0,3,False,False
2023-02-02 11:17:30,0,3,False,False
2023-02-02 11:18:00,0,3,False,False
2023-02-02 11:18:30,0,3,False,False
2023-02-02 11:19:00,0,3,False,False
2023-02-02 11:19:30,0,3,False,False
2023-02-02 11:20:00,0,3,False,False
2023-02-02 11:20:30,0,3,False,False
2023-02-02 11:21:00,0,3,False,False
2023-02-02 11:21:30,0,3,False,False
2023-02-02 11:22:00,0,3,False,False
2023-02-02 11:22:30,0,3,False,False
2023-02-02 11:23:00,0,3,False,False
2023-02-02 11:23:30,0,3,False,False
2023-02-02 11:24:00,0,3,False,False
2023-02-02 11:24:30,1,3,True,False
2023-02-02 11:25:00,1,3,False,False
2023-02-02 11:25:30,1,3,False,False
2023-02-02 11:26:00,1,3,False,False
2023-02-02 11:26:30,1,3,False,False
2023-02-02 11:27:00,1,3,False,False
2023-02-02 11:27:30,1,3,False,False
2023-02-02 11:28:00,1,3,False,False
2023-02-02 11:28:30,1,3,False,False
2023-02-02 11:29:00,1,3,False,False
2023-02-02 11:29:30,1,3,False,False
2023-02-02 11:30:00,1,3,False,False
2023-02-02 11:30:30,1,3,False,False
2023-02-02 11:31:00,1,3,False,False
2023-02-02 11:31:30,1,3,False,False
2023-02-02 11:32:00,1,3,False,False
2023-02-02 11:32:30,1,3,False,False
2023-02-02 11:33:00,1,3,False,False
2023-02-02 11:33:30,1,3,False,False
2023-02-02 11:34:00,1,3,False,False
2023-02-02 11:34:30,1,3,False,False
2023-02-02 11:35:00,1,3,False,False
2023-02-02 11:35:30,1,3,False,False
2023-02-02 11:36:00,1,3,False,False
2023-02-02 11:36:30,1,3,False,False
2023-02-02 11:37:00,1,3,False,False
2023-02-02 11:37:30,1,3,False,False
2023-02-02 11:38:00,1,3,False,False
2023-02-02 11:38:30,1,3,False,False
2023-02-02 11:39:00,1,3,False,False
2023-02-02 11:39:30,1,3,False,False
2023-02-02 11:40:00,1,3,False,False
2023-02-02 11:40:30,1,3,False,False
2023-02-02 11:41:00,1,3,False,False
2023-02-02 11:41:30,1,3,False,False
2023-02-02 11:42:00,1,3,False,False
2023-02-02 11:42:30,1,3,False,False
2023-02-02 11:43:00,1,3,False,False
2023-02-02 11:43:30,1,3,False,False
2023-02-02 11:44:00,1,3,False,False
2023-02-02 11:44:30,1,3,False,False
2023-02-02 11:45:00,1,3,False,False
2023-02-02 11:45:30,1,3,False,False
2023-02-02 11:46:00,1,3,False,False
2023-02-02 11:46:30,1,3,False,False
2023-02-02 11:47:00,1,3,False,False
2023-02-02 11:47:30,1,3,False,False
2023-02-02 11:48:00,1,3,False,False
2023-02-02 11:48:30,1,3,False,False
2023-02-02 11:49:00,1,3,False,False
2023-02-02 11:49:30,1,3,False,False
2023-02-02 11:50:00,1,3,False,False
2023-02-02 11:50:30,1,3,False,False
2023-02-02 11:51:00,1,3,False,False
2023-02-02 11:51:30,1,3,False,False
2023-02-02 11:52:00,1,3,False,False
2023-02-02 11:52:30,1,3,False,False
2023-02-02 11:53:00,2,3,True,False
2023-02-02 11:53:30,2,3,False,False
2023-02-02 11:54:00,2,3,False,False
2023-02-02 11:54:30,2,3,False,False
2023-02-02 11:55:00,2,3,False,False
2023-02-02 11:55:30,2,3,False,False
2023-02-02 11:56:00,2,3,False,False
2023-02-02 11:56:30,2,3,False,False
2023-02-02 11:57:00,2,3,False,False
2023-02-02 11:57:30,2,3,False,False
2023-02-02 11:58:00,2,3,False,False
2023-02-02 11:58:30,2,3,False,False
2023-02-02 11:59:00,2,3,False,False
2023-02-02 11:59:30,2,3,False,False
2023-02-02 12:00:00,2,3,False,False
2023-02-02 12:00:30,2,3,False,False
2023-02-02 12:01:00,2,3,False,False
2023-02-02 12:01:30,2,3,False,False
2023-02-02 12:02:00,2,3,False,False
2023-02-02 12:02:30,2,3,False,False
2023-02-02 12:03:00,2,3,False,False
2023-02-02 12:03:30,2,3,False,False
2023-02-02 12:04:00,2,3,False,False
2023-02-02 12:04:30,2,3,False,False
2023-02-02 12:05:00,2,3,False,False
2023-02-02 12:05:30,2,3,False,False
2023-02-02 12:06:00,2,3,False,False
2023-02-02 12:06:30,2,3,False,False
2023-02-02 12:07:00,2,3,False,False
2023-02-02 12:07:30,2,3,False,False
2023-02-02 12:08:00,2,3,False,False
2023-02-02 12:08:30,2,3,False,False
2023-02-02 12:09:00,2,3,False,False
2023-02-02 12:09:30,2,3,False,False
2023-02-02 12:10:00,2,3,False,False
2023-02-02 12:10:30,2,3,False,False
2023-02-02 12:11:00,2,3,False,False
2023-02-02 12:11:30,2,3,False,False
2023-02-02 12:12:00,2,3,False,False
2023-02-02 12:12:30,2,3,False,False
2023-02-02 12:13:00,2,3,False,False
2023-02-02 12:13:30,2,3,False,False
2023-02-02 12:14:00,2,3,False,False
2023-02-02 12:14:30,2,3,False,False
2023-02-02 12:15:00,2,3,False,False
2023-02-02 12:15:30,2,3,False,False
2023-02-02 12:16:00,2,3,False,False
2023-02-02 12:16:30,2,3,False,False
2023-02-02 12:17:00,3,3,True,False
2023-02-02 12:17:30,3,3,False,False
2023-02-02 12:18:00,3,3,False,False
2023-02-02 12:18:30,3,3,False,False
2023-02-02 12:19:00,3,3,False,False
2023-02-02 12:19:30,3,3,False,False
2023-02-02 12:20:00,3,3,False,False
2023-02-02 12:20:30,3,3,False,False
2023-02-02 12:21:00,3,3,False,False
2023-02-02 12:21:30,3,3,False,False
2023-02-02 12:22:00,3,3,False,False
2023-02-02 12:22:30,3,3,False,False
2023-02-02 12:23:00,3,3,False,False
2023-02-02 12:23:30,3,3,False,False
2023-02-02 12:24:00,3,3,False,False
2023-02-02 12:24:30,3,3,False,False
2023-02-02 12:25:00,3,3,False,False
2023-02-02 12:25:30,3,3,False,False
2023-02-02 12:26:00,3,3,False,False
2023-02-02 12:26:30,3,3,False,False
2023-02-02 12:27:00,3,3,False,False
2023-02-02 12:27:30,3,3,False,False
2023-02-02 12:28:00,3,3,False,False
2023-02-02 12:28:30,3,3,False,False
2023-02-02 12:29:00,3,3,False,False
2023-02-02 12:29:30,3,3,False,False
2023-02-02 12:30:00,3,3,False,False
2023-02-02 12:30:30,3,3,False,False
2023-02-02 12:31:00,3,3,False,False
2023-02-02 12:31:30,3,3,False,False
2023-02-02 12:32:00,3,3,False,False
2023-02-02 12:32:30,3,3,False,False
2023-02-02 12:33:00,3,3,False,False
2023-02-02 12:33:30,3,3,False,False
2023-02-02 12:34:00,3,3,False,False
2023-02-02 12:34:30,3,3,False,False
2023-02-02 12:35:00,3,3,False,False
2023-02-02 12:35:30,3,3,False,False
2023-02-02 12:36:00,3,3,False,False
2023-02-02 12:36:30,3,3,False,False
2023-02-02 12:37:00,3,3,False,False
2023-02-02 12:37:30,3,3,False,False
2023-02-02 12:38:00,3,3,False,False
2023-02-02 12:38:30,3,3,False,False
2023-02-02 12:39:00,3,3,False,False
2023-02-02 12:39:30,3,3,False,False
2023-02-02 12:40:00,3,3,False,False
2023-02-02 12:40:30,3,3,False,False
2023-02-02 12:41:00,3,3,False,False
2023-02-02 12:41:30,3,3,False,False
2023-02-02 12:42:00,3,3,False,False
2023-02-02 12:42:30,3,3,False,False
2023-02-02 12:43:00,3,3,False,False
2023-02-02 12:43:30,3,3,False,False
2023-02-02 12:44:00,3,3,False,False
2023-02-02 12:44:30,3,3,False,False
2023-02-02 12:45:00,3,3,False,False
2023-02-02 12:45:30,3,3,False,False
2023-02-02 12:46:00,3,3,False,False
2023-02-02 12:46:30,3,3,False,False
2023-02-02 12:47:00,3,3,False,False
2023-02-02 12:47:30,3,3,False,False
2023-02-02 12:48:00,3,3,False,False
2023-02-02 12:48:30,3,3,False,False
2023-02-02 12:49:00,3,3,False,False
2023-02-02 12:49:30,3,3,False,False
2023-02-02 12:50:00,3,3,False,False
2023-02-02 12:50:30,3,3,False,False
2023-02-02 12:51:00,3,3,False,False
2023-02-02 12:51:30,3,3,False,False
2023-02-02 12:52:00,3,3,False,False
2023-02-02 12:52:30,3,3,False,False
2023-02-02 12:53:00,3,3,False,False
2023-02-02 12:53:30,4,3,True,False
2023-02-02 12:54:00,4,3,False,False
2023-02-02 12:54:30,4,3,False,False
2023-02-02 12:55:00,4,3,False,False
2023-02-02 12:55:30,4,3,False,False
2023-02-02 12:56:00,4,3,False,False
2023-02-02 12:56:30,4,3,False,False
2023-02-02 12:57:00,4,3,False,False
2023-02-02 12:57:30,4,3,False,False
2023-02-02 12:58:00,4,3,False,False
2023-02-02 12:58:30,4,3,False,False
2023-02-02 12:59:00,4,3,False,False
2023-02-02 12:59:30,4,3,False,False
2023-02-02 13:00:00,4,3,False,False
2023-02-02 13:00:30,4,4,False,True
2023-02-02 13:01:00,4,4,False,False
2023-02-02 13:01:30,4,4,False,False
2023-02-02 13:02:00,4,4,False,False
2023-02-02 13:02:30,4,4,False,False
2023-02-02 13:03:00,4,4,False,False
2023-02-02 13:03:30,4,4,False,False
2023-02-02 13:04:00,4,4,False,False
2023-02-02 13:04:30,4,4,False,False
2023-02-02 13:05:00,4,4,False,False
2023-02-02 13:05:30,4,4,False,False
2023-02-02 13:06:00,4,4,False,False
2023-02-02 13:06:30,4,4,False,False
2023-02-02 13:07:00,4,4,False,False
2023-02-02 13:07:30,4,4,False,False
2023-02-02 13:08:00,4,4,False,False
2023-02-02 13:08:30,4,4,False,False
2023-02-02 13:09:00,4,4,False,False
2023-02-02 13:09:30,4,4,False,False
2023-02-02 13:10:00,4,4,False,False
2023-02-02 13:10:30,4,4,False,False
2023-02-02 13:11:00,4,4,False,False
2023-02-02 13:11:30,4,4,False,False
2023-02-02 13:12:00,4,4,False,False
2023-02-02 13:12:30,5,4,True,False
2023-02-02 13:13:00,5,4,False,False
2023-02-02 13:13:30,5,4,False,False
2023-02-02 13:14:00,5,4,False,False
2023-02-02 13:14:30,5,4,False,False
2023-02-02 13:15:00,5,4,False,False
2023-02-02 13:15:30,5,4,False,False
2023-02-02 13:16:00,5,4,False,False
2023-02-02 13:16:30,5,5,False,True
2023-02-02 13:17:00,6,5,True,False
2023-02-02 13:17:30,6,5,False,False
2023-02-02 13:18:00,6,5,False,False
2023-02-02 13:18:30,6,5,False,False
2023-02-02 13:19:00,6,5,False,False
2023-02-02 13:19:30,6,5,False,False
2023-02-02 13:20:00,6,6,False,True
2023-02-02 13:20:30,6,6,False,False
2023-02-02 13:21:00,6,6,False,False
2023-02-02 13:21:30,6,6,False,False
2023-02-02 13:22:00,6,6,False,False
2023-02-02 13:22:30,6,6,False,False
2023-02-02 13:23:00,6,6,False,False
2023-02-02 13:23:30,6,6,False,False
2023-02-02 13:24:00,6,6,False,False
2023-02-02 13:24:30,6,6,False,False
2023-02-02 13:25:00,6,6,False,False
2023-02-02 13:25:30,6,6,False,False
2023-02-02 13:26:00,6,6,False,False
2023-02-02 13:26:30,6,6,False,False
2023-02-02 13:27:00,6,6,False,False
2023-02-02 13:27:30,6,6,False,False
2023-02-02 13:28:00,6,6,False,False
2023-02-02 13:28:30,6,6,False,False
2023-02-02 13:29:00,6,6,False,False
2023-02-02 13:29:30,7,6,True,False
2023-02-02 13:30:00,8,6,True,False
2023-02-02 13:30:30,8,6,False,False
2023-02-02 13:31:00,8,6,False,False
2023-02-02 13:31:30,8,6,False,False
2023-02-02 13:32:00,8,6,False,False
2023-02-02 13:32:30,8,6,False,False
2023-02-02 13:33:00,8,6,False,False
2023-02-02 13:33:30,8,6,False,False
2023-02-02 13:34:00,8,6,False,False
2023-02-02 13:34:30,8,6,False,False
2023-02-02 13:35:00,8,6,False,False
2023-02-02 13:35:30,8,6,False,False
2023-02-02 13:36:00,8,6,False,False
2023-02-02 13:36:30,8,6,False,False
2023-02-02 13:37:00,8,6,False,False
2023-02-02 13:37:30,8,6,False,False
2023-02-02 13:38:00,8,6,False,False
2023-02-02 13:38:30,8,6,False,False
2023-02-02 13:39:00,8,6,False,False
2023-02-02 13:39:30,8,6,False,False
2023-02-02 13:40:00,8,6,False,False
2023-02-02 13:40:30,8,6,False,False
2023-02-02 13:41:00,8,6,False,False
2023-02-02 13:41:30,8,6,False,False
2023-02-02 13:42:00,8,6,False,False
2023-02-02 13:42:30,8,6,False,False
2023-02-02 13:43:00,8,6,False,False
2023-02-02 13:43:30,8,6,False,False
2023-02-02 13:44:00,8,6,False,False
2023-02-02 13:44:30,8,6,False,False
2023-02-02 13:45:00,8,6,False,False
2023-02-02 13:45:30,8,6,False,False
2023-02-02 13:46:00,8,6,False,False
2023-02-02 13:46:30,8,6,False,False
2023-02-02 13:47:00,8,6,False,False
2023-02-02 13:47:30,8,6,False,False
2023-02-02 13:48:00,8,6,False,False
2023-02-02 13:48:30,8,6,False,False
2023-02-02 13:49:00,8,6,False,False
2023-02-02 13:49:30,8,6,False,False
2023-02-02 13:50:00,9,6,True,False
2023-02-02 13:50:30,9,6,False,False
2023-02-02 13:51:00,9,6,False,False
2023-02-02 13:51:30,9,6,False,False
2023-02-02 13:52:00,9,6,False,False
2023-02-02 13:52:30,9,6,False,False
2023-02-02 13:53:00,9,6,False,False
2023-02-02 13:53:30,9,6,False,False
2023-02-02 13:54:00,9,6,False,False
2023-02-02 13:54:30,9,6,False,False
2023-02-02 13:55:00,9,6,False,False
2023-02-02 13:55:30,9,6,False,False
2023-02-02 13:56:00,9,6,False,False
2023-02-02 13:56:30,9,6,False,False
2023-02-02 13:57:00,9,6,False,False
2023-02-02 13:57:30,9,6,False,False
2023-02-02 13:58:00,9,6,False,False
2023-02-02 13:58:30,9,6,False,False
2023-02-02 13:59:00,9,6,False,False
2023-02-02 13:59:30,9,6,False,False
2023-02-02 14:00:00,9,6,False,False
2023-02-02 14:00:30,9,6,False,False
2023-02-02 14:01:00,9,6,False,False
2023-02-02 14:01:30,9,6,False,False
2023-02-02 14:02:00,9,6,False,False
2023-02-02 14:02:30,9,6,False,False
2023-02-02 14:03:00,9,6,False,False
2023-02-02 14:03:30,9,6,False,False
2023-02-02 14:04:00,9,6,False,False
2023-02-02 14:04:30,9,6,False,False
2023-02-02 14:05:00,9,6,False,False
2023-02-02 14:05:30,9,6,False,False
2023-02-02 14:06:00,9,6,False,False
2023-02-02 14:06:30,9,6,False,False
2023-02-02 14:07:00,9,6,False,False
2023-02-02 14:07:30,9,6,False,False
2023-02-02 14:08:00,9,6,False,False
2023-02-02 14:08:30,9,6,False,False
2023-02-02 14:09:00,9,6,False,False
2023-02-02 14:09:30,9,6,False,False
2023-02-02 14:10:00,9,6,False,False
2023-02-02 14:10:30,9,6,False,False
2023-02-02 14:11:00,9,6,False,False
2023-02-02 14:11:30,9,6,False,False
2023-02-02 14:12:00,9,6,False,False
2023-02-02 14:12:30,9,6,False,False
2023-02-02 14:13:00,9,6,False,False
2023-02-02 14:13:30,9,6,False,False
2023-02-02 14:14:00,10,6,True,False
2023-02-02 14:14:30,10,6,False,False
2023-02-02 14:15:00,10,6,False,False
2023-02-02 14:15:30,10,6,False,False
2023-02-02 14:16:00,10,6,False,False
2023-02-02 14:16:30,10,6,False,False
2023-02-02 14:17:00,11,6,True,False
2023-02-02 14:17:30,11,6,False,False
2023-02-02 14:18:00,11,6,False,False
2023-02-02 14:18:30,11,6,False,False
2023-02-02 14:19:00,11,6,False,False
2023-02-02 14:19:30,11,6,False,False
2023-02-02 14:20:00,11,6,False,False
2023-02-02 14:20:30,11,6,False,False
2023-02-02 14:21:00,11,6,False,False
2023-02-02 14:21:30,11,6,False,False
2023-02-02 14:22:00,11,6,False,False
2023-02-02 14:22:30,11,6,False,False
2023-02-02 14:23:00,11,6,False,False
2023-02-02 14:23:30,11,6,False,False
2023-02-02 14:24:00,11,6,False,False
2023-02-02 14:24:30,11,6,False,False
2023-02-02 14:25:00,11,6,False,False
2023-02-02 14:25:30,11,6,False,False
2023-02-02 14:26:00,11,6,False,False
2023-02-02 14:26:30,11,6,False,False
2023-02-02 14:27:00,11,6,False,False
2023-02-02 14:27:30,11,6,False,False
2023-02-02 14:28:00,11,6,False,False
2023-02-02 14:28:30,11,6,False,False
2023-02-02 14:29:00,11,6,False,False
2023-02-02 14:29:30,11,6,False,False
2023-02-02 14:30:00,11,6,False,False
2023-02-02 14:30:30,11,6,False,False
2023-02-02 14:31:00,11,6,False,False
2023-02-02 14:31:30,11,6,False,False
2023-02-02 14:32:00,11,6,False,False
2023-02-02 14:32:30,11,6,False,False
2023-02-02 14:33:00,11,6,False,False
2023-02-02 14:33:30,11,6,False,False
2023-02-02 14:34:00,11,6,False,False
2023-02-02 14:34:30,11,6,False,False
2023-02-02 14:35:00,11,6,False,False
2023-02-02 14:35:30,11,6,False,False
2023-02-02 14:36:00,11,6,False,False
2023-02-02 14:36:30,11,6,False,False
2023-02-02 14:37:00,11,6,False,False
2023-02-02 14:37:30,11,6,False,False
2023-02-02 14:38:00,11,6,False,False
2023-02-02 14:38:30,11,6,False,False
2023-02-02 14:39:00,11,6,False,False
2023-02-02 14:39:30,11,6,False,False
2023-02-02 14:40:00,11,6,False,False
2023-02-02 14:40:30,11,6,False,False
2023-02-02 14:41:00,11,6,False,False
2023-02-02 14:41:30,11,6,False,False
2023-02-02 14:42:00,11,6,False,False
2023-02-02 14:42:30,11,6,False,False
2023-02-02 14:43:00,11,6,False,False
2023-02-02 14:43:30,11,6,False,False
2023-02-02 14:44:00,11,6,False,False
2023-02-02 14:44:30,11,6,False,False
2023-02-02 14:45:00,11,6,False,False
2023-02-02 14:45:30,11,6,False,False
2023-02-02 14:46:00,11,6,False,False
2023-02-02 14:46:30,11,6,False,False
2023-02-02 14:47:00,11,6,False,False
2023-02-02 14:47:30,11,6,False,False
2023-02-02 14:48:00,11,6,False,False
2023-02-02 14:48:30,11,6,False,False
2023-02-02 14:49:00,11,6,False,False
2023-02-02 14:49:30,12,6,True,False
2023-02-02 14:50:00,12,6,False,False
2023-02-02 14:50:30,13,6,True,False
2023-02-02 14:51:00,13,6,False,False
2023-02-02 14:51:30,13,6,False,False
2023-02-02 14:52:00,13,6,False,False
2023-02-02 14:52:30,13,6,False,False
2023-02-02 14:53:00,13,6,False,False
2023-02-02 14:53:30,13,6,False,False
2023-02-02 14:54:00,13,6,False,False
2023-02-02 14:54:30,13,6,False,False
2023-02-02 14:55:00,13,6,False,False
2023-02-02 14:55:30,13,6,False,False
2023-02-02 14:56:00,13,6,False,False
2023-02-02 14:56:30,13,6,False,False
2023-02-02 14:57:00,13,6,False,False
2023-02-02 14:57:30,13,6,False,False
2023-02-02 14:58:00,13,6,False,False
2023-02-02 14:58:30,13,7,False,True
2023-02-02 14:59:00,13,7,False,False
2023-02-02 14:59:30,13,7,False,False
2023-02-02 15:00:00,13,7,False,False
2023-02-02 15:00:30,13,7,False,False
2023-02-02 15:01:00,13,7,False,False
2023-02-02 15:01:30,13,7,False,False
2023-02-02 15:02:00,13,7,False,False
2023-02-02 15:02:30,13,7,False,False
2023-02-02 15:03:00,13,7,False,False
2023-02-02 15:03:30,13,7,False,False
2023-02-02 15:04:00,13,7,False,False
2023-02-02 15:04:30,13,7,False,False
2023-02-02 15:05:00,13,7,False,False
2023-02-02 15:05:30,13,7,False,False
2023-02-02 15:06:00,13,7,False,False
2023-02-02 15:06:30,13,7,False,False
2023-02-02 15:07:00,13,7,False,False
2023-02-02 15:07:30,13,7,False,False
2023-02-02 15:08:00,13,7,False,False
2023-02-02 15:08:30,13,7,False,False
2023-02-02 15:09:00,13,7,False,False
2023-02-02 15:09:30,13,7,False,False
2023-02-02 15:10:00,13,7,False,False
2023-02-02 15:10:30,13,7,False,False
2023-02-02 15:11:00,13,7,False,False
2023-02-02 15:11:30,13,7,False,False
2023-02-02 15:12:00,13,7,False,False
2023-02-02 15:12:30,13,7,False,False
2023-02-02 15:13:00,14,7,True,False
2023-02-02 15:13:30,15,7,True,False
2023-02-02 15:14:00,15,7,False,False
2023-02-02 15:14:30,15,7,False,False
2023-02-02 15:15:00,15,7,False,False
2023-02-02 15:15:30,15,7,False,False
2023-02-02 15:16:00,16,7,True,False
2023-02-02 15:16:30,16,7,False,False
2023-02-02 15:17:00,16,7,False,False
2023-02-02 15:17:30,16,7,False,False
2023-02-02 15:18:00,16,7,False,False
2023-02-02 15:18:30,16,7,False,False
2023-02-02 15:19:00,16,7,False,False
2023-02-02 15:19:30,16,7,False,False
2023-02-02 15:20:00,16,7,False,False
2023-02-02 15:20:30,16,7,False,False
2023-02-02 15:21:00,16,7,False,False
2023-02-02 15:21:30,16,7,False,False
2023-02-02 15:22:00,16,7,False,False
2023-02-02 15:22:30,16,7,False,False
2023-02-02 15:23:00,16,7,False,False
2023-02-02 15:23:30,16,7,False,False
2023-02-02 15:24:00,16,7,False,False
2023-02-02 15:24:30,16,7,False,False
2023-02-02 15:25:00,16,7,False,False
2023-02-02 15:25:30,16,7,False,False
2023-02-02 15:26:00,16,7,False,False
2023-02-02 15:26:30,16,7,False,False
2023-02-02 15:27:00,16,7,False,False
2023-02-02 15:27:30,16,8,False,True
2023-02-02 15:28:00,16,8,False,False
2023-02-02 15:28:30,16,8,False,False
2023-02-02 15:29:00,16,9,False,True
2023-02-02 15:29:30,16,9,False,False
2023-02-02 15:30:00,16,9,False,False
2023-02-02 15:30:30,16,9,False,False
2023-02-02 15:31:00,16,9,False,False
2023-02-02 15:31:30,16,9,False,False
2023-02-02 15:32:00,16,9,False,False
2023-02-02 15:32:30,16,9,False,False
2023-02-02 15:33:00,16,9,False,False
2023-02-02 15:33:30,16,9,False,False
2023-02-02 15:34:00,16,9,False,False
2023-02-02 15:34:30,16,9,False,False
2023-02-02 15:35:00,16,9,False,False
2023-02-02 15:35:30,16,9,False,False
2023-02-02 15:36:00,16,9,False,False
2023-02-02 15:36:30,16,9,False,False
2023-02-02 15:37:00,16,9,False,False
2023-02-02 15:37:30,16,9,False,False
2023-02-02 15:38:00,16,9,False,False
2023-02-02 15:38:30,16,9,False,False
2023-02-02 15:39:00,16,9,False,False
2023-02-02 15:39:30,16,9,False,False
2023-02-02 15:40:00,16,10,False,True
2023-02-02 15:40:30,16,10,False,False
2023-02-02 15:41:00,16,10,False,False
2023-02-02 15:41:30,16,10,False,False
2023-02-02 15:42:00,16,10,False,False
2023-02-02 15:42:30,16,10,False,False
2023-02-02 15:43:00,16,11,False,True
2023-02-02 15:43:30,16,11,False,False
2023-02-02 15:44:00,16,11,False,False
2023-02-02 15:44:30,16,11,False,False
2023-02-02 15:45:00,16,11,False,False
2023-02-02 15:45:30,16,11,False,False
2023-02-02 15:46:00,16,11,False,False
2023-02-02 15:46:30,16,11,False,False
2023-02-02 15:47:00,16,11,False,False
2023-02-02 15:47:30,16,11,False,False
2023-02-02 15:48:00,16,11,False,False
2023-02-02 15:48:30,16,11,False,False
2023-02-02 15:49:00,16,11,False,False
2023-02-02 15:49:30,16,11,False,False
2023-02-02 15:50:00,16,12,False,True
2023-02-02 15:50:30,16,12,False,False
2023-02-02 15:51:00,16,13,False,True
2023-02-02 15:51:30,16,13,False,False
2023-02-02 15:52:00,16,13,False,False
2023-02-02 15:52:30,16,13,False,False
2023-02-02 15:53:00,16,13,False,False
2023-02-02 15:53:30,16,13,False,False
2023-02-02 15:54:00,16,14,False,True
2023-02-02 15:54:30,16,14,False,False
2023-02-02 15:55:00,16,14,False,False
2023-02-02 15:55:30,16,14,False,False
2023-02-02 15:56:00,16,14,False,False
2023-02-02 15:56:30,16,14,False,False
2023-02-02 15:57:00,16,14,False,False
2023-02-02 15:57:30,16,14,False,False
2023-02-02 15:58:00,16,14,False,False
2023-02-02 15:58:30,16,14,False,False
2023-02-02 15:59:00,16,14,False,False
2023-02-02 15:59:30,16,14,False,False
2023-02-02 16:00:00,16,14,False,False
2023-02-02 16:00:30,16,14,False,False
2023-02-02 16:01:00,16,15,False,True
2023-02-02 16:01:30,16,15,False,False
2023-02-02 16:02:00,16,15,False,False
2023-02-02 16:02:30,16,15,False,False
2023-02-02 16:03:00,16,15,False,False
2023-02-02 16:03:30,16,15,False,False
2023-02-02 16:04:00,16,15,False,False
2023-02-02 16:04:30,17,15,True,False
2023-02-02 16:05:00,17,15,False,False
2023-02-02 16:05:30,17,15,False,False
2023-02-02 16:06:00,17,16,False,True
2023-02-02 16:06:30,18,16,True,False
2023-02-02 16:07:00,18,16,False,False
2023-02-02 16:07:30,19,16,True,False
2023-02-02 16:08:00,19,16,False,False
2023-02-02 16:08:30,19,16,False,False
2023-02-02 16:09:00,19,16,False,False
2023-02-02 16:09:30,19,16,False,False
2023-02-02 16:10:00,19,17,False,True
2023-02-02 16:10:30,19,17,False,False
2023-02-02 16:11:00,19,17,False,False
2023-02-02 16:11:30,19,17,False,False
2023-02-02 16:12:00,19,17,False,False
2023-02-02 16:12:30,19,17,False,False
2023-02-02 16:13:00,19,17,False,False
2023-02-02 16:13:30,19,17,False,False
2023-02-02 16:14:00,19,17,False,False
2023-02-02 16:14:30,19,17,False,False
2023-02-02 16:15:00,19,17,False,False
2023-02-02 16:15:30,19,17,False,False
2023-02-02 16:16:00,19,17,False,False
2023-02-02 16:16:30,19,17,False,False
2023-02-02 16:17:00,19,17,False,False
2023-02-02 16:17:30,19,17,False,False
2023-02-02 16:18:00,19,17,False,False
2023-02-02 16:18:30,19,17,False,False
2023-02-02 16:19:00,19,17,False,False
2023-02-02 16:19:30,19,17,False,False
2023-02-02 16:20:00,19,17,False,False
2023-02-02 16:20:30,20,17,True,False
2023-02-02 16:21:00,20,17,False,False
2023-02-02 16:21:30,20,17,False,False
2023-02-02 16:22:00,21,17,True,False
2023-02-02 16:22:30,21,17,False,False
2023-02-02 16:23:00,21,17,False,False
2023-02-02 16:23:30,21,17,False,False
2023-02-02 16:24:00,21,17,False,False
2023-02-02 16:24:30,21,17,False,False
2023-02-02 16:25:00,21,17,False,False
2023-02-02 16:25:30,21,17,False,False
2023-02-02 16:26:00,21,17,False,False
2023-02-02 16:26:30,21,17,False,False
2023-02-02 16:27:00,21,17,False,False
2023-02-02 16:27:30,21,17,False,False
2023-02-02 16:28:00,21,17,False,False
2023-02-02 16:28:30,21,17,False,False
2023-02-02 16:29:00,21,17,False,False
2023-02-02 16:29:30,21,17,False,False
2023-02-02 16:30:00,21,18,False,True
2023-02-02 16:30:30,21,18,False,False
2023-02-02 16:31:00,21,18,False,False
2023-02-02 16:31:30,21,18,False,False
2023-02-02 16:32:00,21,19,False,True
2023-02-02 16:32:30,21,19,False,False
2023-02-02 16:33:00,21,19,False,False
2023-02-02 16:33:30,22,19,True,False
2023-02-02 16:34:00,22,19,False,False
2023-02-02 16:34:30,22,19,False,False
2023-02-02 16:35:00,22,19,False,False
2023-02-02 16:35:30,22,19,False,False
2023-02-02 16:36:00,23,19,True,False
2023-02-02 16:36:30,24,19,True,False
2023-02-02 16:37:00,24,19,False,False
2023-02-02 16:37:30,24,19,False,False
2023-02-02 16:38:00,24,19,False,False
2023-02-02 16:38:30,24,19,False,False
2023-02-02 16:39:00,24,19,False,False
